x,y,theta
30.734493453655524,23.059189242245836,2.9291572047318315
30.6056633784101,23.13002234537224,2.9949726364543925
30.48453056861763,23.188017771602233,3.063671812369215
30.36339775882516,23.246013197832227,3.1347619330473226
30.242264949032688,23.30400862406222,-3.0755650731649435
30.121132139240217,23.362004050292214,-3.001666384554573
29.999999329447746,23.419999476522207,-2.9275205472870405
29.89999933168292,23.31499947886914,-2.853936751471962
29.799999333918095,23.209999481216073,-2.781688138339438
29.69999933615327,23.104999483563006,-2.711465411891759
29.599999338388443,22.99999948590994,-2.6438426099672014
29.499999340623617,22.89499948825687,-2.5792584097979825
29.39999934285879,22.789999490603805,-2.5235780012420146
29.299999345093966,22.684999492950737,-2.4710101041837818
29.19999934732914,22.57999949529767,-2.4215671324814183
29.099999349564314,22.474999497644603,-2.375199078827322
28.999999351799488,22.369999499991536,-2.31891516477897
28.899999354034662,22.26499950233847,-2.3060029585491155
28.799999356269836,22.159999504685402,-2.293076736699077
28.69999935850501,22.054999507032335,-2.280140801604372
28.599999360740185,21.949999509379268,-2.267199475103398
28.49999936297536,21.8449995117262,-2.254257089856492
28.399999365210533,21.739999514073133,-2.2413179806507575
28.299999367445707,21.634999516420066,-2.2283864756942116
28.19999936968088,21.529999518767,-2.21546688794294
28.099999371916056,21.424999521113932,-2.2025635065046045
27.99999937415123,21.319999523460865,-2.189680588160967
27.930243516335395,21.189872640224024,-2.1768223490509686
27.86048765851956,21.05974575698718,-2.16399295655442
27.790731800703725,20.92961887375034,-2.151196521414541
27.72097594288789,20.799491990513495,-2.1384370901353957
27.651220085072055,20.669365107276654,-2.1257186376878363
27.58146422725622,20.53923822403981,-2.1112512674405877
27.511708369440385,20.40911134080297,-2.0968144423908988
27.44195251162455,20.278984457566125,-2.082414062300656
27.372196653808714,20.148857574329284,-2.0680559367704228
27.30244079599288,20.018730691092443,-2.053745771724942
27.232684938177044,19.8886038078556,-2.051911428014235
27.16292908036121,19.75847692461876,-2.0500742198489803
27.093173222545374,19.628350041381914,-2.0482341529457684
27.02341736472954,19.498223158145073,-2.0463912331164327
26.953661506913704,19.36809627490823,-2.0445454662683527
26.88390564909787,19.23796939167139,-2.0426968584047716
26.820285858853214,19.107355158956032,-2.040845415625097
26.756666068608563,18.976740926240677,-2.038991144125197
26.69304627836391,18.84612669352532,-2.037134050197693
26.629426488119254,18.715512460809965,-2.035274140232254
26.565806697874603,18.58489822809461,-2.033411420715868
26.502186907629948,18.454283995379253,-2.0315458982331216
26.438567117385293,18.323669762663897,-2.0296775794664756
26.374947327140642,18.19305552994854,-2.0261538496368092
26.311327536895988,18.062441297233185,-2.0226129936436195
26.247707746651333,17.931827064517826,-2.019054975763755
26.18408795640668,17.80121283180247,-2.017376767227774
26.120468166162027,17.670598599087114,-2.015692912515295
26.056848375917372,17.53998436637176,-2.0140033926812624
25.99322858567272,17.409370133656402,-2.0123081887823058
25.929608795428067,17.278755900941047,-2.010607281878048
25.865989005183412,17.14814166822569,-2.0089006530324567
25.80236921493876,17.017527435510335,-2.00718828331521
25.738749424694106,16.88691320279498,-2.005470153803082
25.681922502887364,16.75868908410356,-2.0037462455813517
25.625095581080622,16.630464965412134,-2.0020165397452425
25.56826865927388,16.502240846720714,-2.0098037924732233
25.511441737467138,16.37401672802929,-2.0175859518492456
25.454614815660396,16.24579260933787,-2.0253620813004374
25.397787893853653,16.117568490646445,-2.0331312486210065
25.340960972046908,15.989344371955024,-2.0408925266347158
25.284134050240166,15.861120253263602,-2.048644993848352
25.227307128433424,15.73289613457218,-2.0563877350949986
25.17048020662668,15.604672015880757,-2.0641198421660385
25.11365328481994,15.476447897189335,-2.073441061826959
25.056826363013197,15.348223778497912,-2.0827138947556096
24.999999441206455,15.21999965980649,-2.091937134697665
24.914923271233057,15.098381464079509,-2.101109622007883
24.829847101259656,14.97676326835253,-2.110230243919506
24.744770931286258,14.855145072625549,-2.1192979347211187
24.659694761312856,14.73352687689857,-2.1283116758435052
24.57461859133946,14.611908681171588,-2.13727049585936
24.48954242136606,14.490290485444609,-2.1461734703988298
24.40446625139266,14.368672289717628,-2.155019721984147
24.31939008141926,14.247054093990648,-2.1638084197867222
24.23431391144586,14.125435898263667,-2.172538779310202
24.14923774147246,14.003817702536686,-2.1827183283587344
24.064161571499064,13.882199506809707,-2.184226939449014
23.979085401525662,13.760581311082726,-2.1857358885229567
23.894009231552264,13.638963115355747,-2.1872451688203434
23.808933061578863,13.517344919628766,-2.1887547735719486
23.723856891605465,13.395726723901786,-2.190264695999726
23.638780721632067,13.274108528174805,-2.191774929316978
23.553704551658665,13.152490332447826,-2.193285466728538
23.468628381685267,13.030872136720845,-2.1947963014309564
23.383552211711866,12.909253940993864,-2.21922356992465
23.298476041738468,12.787635745266885,-2.24395477941638
23.20975642566595,12.669009522241407,-2.268964850560858
23.121036809593434,12.550383299215929,-2.294226742851792
23.032317193520914,12.431757076190452,-2.3197115858261146
22.943597577448397,12.313130853164974,-2.3453888415301822
22.85487796137588,12.194504630139496,-2.371226496761764
22.766158345303364,12.075878407114018,-2.397191282660042
22.677438729230843,11.957252184088542,-2.42324891830403
22.588719113158326,11.838625961063064,-2.449364374144525
22.49999949708581,11.719999738037586,-2.4755021503813985
22.36586131649028,11.659566497504516,-2.501626564847239
22.231723135894754,11.599133256971445,-2.526189640180117
22.097584955299226,11.538700016438373,-2.5506957130204984
21.963446774703698,11.478266775905302,-2.575115684718578
21.82930859410817,11.417833535372232,-2.5994210705311653
21.695170413512642,11.35740029483916,-2.61759205230012
21.561032232917114,11.296967054306089,-2.6357203649911933
21.426894052321586,11.236533813773018,-2.6537942931330254
21.292755871726058,11.176100573239948,-2.67180233338318
21.15861769113053,11.115667332706877,-2.6897332368335607
21.024479510535002,11.055234092173805,-2.683929181630819
20.890341329939474,10.994800851640735,-2.6780951216401854
20.756203149343946,10.934367611107664,-2.6722312237984225
20.62206496874842,10.873934370574592,-2.666337664961464
20.48792678815289,10.813501130041521,-2.6604146320202418
20.353788607557362,10.75306788950845,-2.654462322011153
20.234501500848637,10.680225336647963,-2.6484809422208606
20.11521439413991,10.607382783787477,-2.6429518676560657
19.995927287431186,10.53454023092699,-2.637412745713525
19.87664018072246,10.461697678066502,-2.6318638897901176
19.757353074013736,10.388855125206016,-2.6263056167825454
19.63806596730501,10.316012572345528,-2.620738246991258
19.518778860596285,10.24317001948504,-2.6151621040214
19.39949175388756,10.170327466624554,-2.6095775146808524
19.280204647178834,10.097484913764067,-2.6039848088754267
19.16091754047011,10.024642360903579,-2.5983843195012932
19.041630433761384,9.951799808043093,-2.598932313471384
18.92234332705266,9.878957255182605,-2.5994787186497432
18.798511949612173,9.805277431599585,-2.6000235416110598
18.674680572171685,9.731597608016562,-2.600566788895759
18.5508491947312,9.657917784433542,-2.601108467010209
18.427017817290714,9.584237960850519,-2.60164858242693
18.303186439850226,9.510558137267498,-2.6021871415847957
18.17935506240974,9.436878313684478,-2.6027241508892396
18.055523684969256,9.363198490101455,-2.603259616712458
17.931692307528767,9.289518666518434,-2.6063785675903604
17.80786093008828,9.215838842935412,-2.60949409929419
17.684029552647797,9.142159019352391,-2.6126061570617582
17.560198175207308,9.06847919576937,-2.615198342042438
17.436366797766823,8.994799372186348,-2.6177950245749764
17.312535420326338,8.921119548603327,-2.620396181266243
17.18870404288585,8.847439725020305,-2.6230017884002526
17.064872665445364,8.773759901437284,-2.6256118219380773
16.94104128800488,8.700080077854263,-2.6282262575178263
16.81720991056439,8.62640025427124,-2.6308450704546495
16.693378533123905,8.55272043068822,-2.6334682357408075
16.567876467914388,8.487117807016707,-2.6360957280457877
16.44237440270487,8.421515183345193,-2.638727521716464
16.316872337495358,8.35591255967368,-2.641363590777314
16.19137027228584,8.290309936002165,-2.644003908930686
16.065868207076324,8.224707312330652,-2.646648449557109
15.940366141866809,8.159104688659138,-2.6492971857156706
15.814864076657292,8.093502064987625,-2.654907631270974
15.689362011447777,8.02789944131611,-2.660530525412308
15.56385994623826,7.962296817644598,-2.6661655528962678
15.438357881028745,7.896694193973084,-2.6718123940356286
15.312855815819228,7.83109157030157,-2.6747865003007347
15.187353750609713,7.7654889466300565,-2.677762261124084
15.061851685400196,7.699886322958543,-2.6807396251420554
14.936349620190681,7.634283699287029,-2.6837185408219772
14.810847554981164,7.568681075615515,-2.6866989564673003
14.685345489771649,7.503078451944002,-2.689680820222813
14.559843424562132,7.437475828272488,-2.6926640800798967
14.4311031930647,7.380133579897123,-2.6956486838818257
14.302362961567269,7.322791331521757,-2.698634579329098
14.173622730069837,7.265449083146392,-2.701621713984814
14.044882498572406,7.208106834771026,-2.7046100352800835
13.916142267074974,7.1507645863956615,-2.707599490519471
13.787402035577543,7.0934223380202965,-2.754995991937749
13.658661804080111,7.036080089644931,-2.805023313627141
13.52992157258268,6.978737841269566,-2.8576355144957564
13.401181341085248,6.921395592894201,-2.9127248144738997
13.272441109587817,6.864053344518835,-2.9701133079702635
13.143700878090385,6.80671109614347,-3.026233358138298
13.014960646592954,6.749368847768105,-3.084101100799251
12.886220415095522,6.692026599392739,3.1397893931816427
12.75748018359809,6.634684351017374,3.07944378955439
12.62873995210066,6.5773421026420085,3.0184673316738944
12.499999720603228,6.5199998542666435,2.9573072784640444
12.3937497229781,6.613749852171168,2.8964189994397196
12.287499725352973,6.707499850075692,2.836245883663633
12.181249727727845,6.801249847980216,2.777200543040724
12.074999730102718,6.89499984588474,2.7196492289694425
11.96874973247759,6.988749843789265,2.677654339676595
11.862499734852463,7.082499841693789,2.6325485011971077
11.756249737227336,7.176249839598313,2.584177638600453
11.649999739602208,7.269999837502837,2.532425787274885
11.54374974197708,7.363749835407361,2.4772326443306327
11.437499744351953,7.457499833311886,2.4186133001883023
11.331249746726826,7.55124983121641,2.4186133001883023
11.224999749101698,7.644999829120934,2.4186133001883023
11.118749751476571,7.738749827025458,2.4186133001883023
11.012499753851444,7.832499824929982,2.4186133001883023
10.906249756226316,7.926249822834507,0.0
